slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude,pic,gameyear
2006-turin,Alpine Skiing,alpine combined men,BRONZE,Rainer SCHOENFELDER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Rainer_Sch%C3%B6nfelder_Austrian_Championships_2008.jpg/200px-Rainer_Sch%C3%B6nfelder_Austrian_Championships_2008.jpg,2006
2006-turin,Alpine Skiing,downhill women,GOLD,Michaela DORFMEISTER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Michaela_Dorfmeister_2008.jpg/200px-Michaela_Dorfmeister_2008.jpg,2006
2006-turin,Alpine Skiing,downhill women,SILVER,Martina SCHILD,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Martina_Schild_Bern_2010.jpg/220px-Martina_Schild_Bern_2010.jpg,2006
2006-turin,Alpine Skiing,downhill women,BRONZE,Anja PAERSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Anja_P%C3%A4rson_Semmering_2008.jpg/220px-Anja_P%C3%A4rson_Semmering_2008.jpg,2006
2006-turin,Alpine Skiing,giant slalom men,GOLD,Benjamin RAICH,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Benni_Raich_%2833165740250%29_%28cropped%29.jpg/220px-Benni_Raich_%2833165740250%29_%28cropped%29.jpg,2006
2006-turin,Alpine Skiing,giant slalom men,SILVER,Joel CHENAL,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Joel_Chenal.jpg/200px-Joel_Chenal.jpg,2006
2006-turin,Alpine Skiing,giant slalom men,BRONZE,Hermann MAIER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Hermann_Maier_%28Gala-Nacht_des_Sports_2009%29.jpg/220px-Hermann_Maier_%28Gala-Nacht_des_Sports_2009%29.jpg,2006
2006-turin,Alpine Skiing,downhill men,GOLD,Antoine DENERIAZ,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/8/8b/Antoine_Deneriaz.JPG,2006
2006-turin,Alpine Skiing,downhill men,SILVER,Michael WALCHHOFER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Michael_Walchhofer_Hinterstoder_2011.jpg/210px-Michael_Walchhofer_Hinterstoder_2011.jpg,2006
2006-turin,Alpine Skiing,downhill men,BRONZE,Bruno KERNEN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Bruno_Kernen.jpg/300px-Bruno_Kernen.jpg,2006
2006-turin,Alpine Skiing,super-G men,GOLD,Kjetil Andre AAMODT,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kjetil_Andr%C3%A9_Aamodt_%28bilde_01%29.JPG/220px-Kjetil_Andr%C3%A9_Aamodt_%28bilde_01%29.JPG,2006
2006-turin,Alpine Skiing,super-G men,SILVER,Hermann MAIER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Hermann_Maier_%28Gala-Nacht_des_Sports_2009%29.jpg/220px-Hermann_Maier_%28Gala-Nacht_des_Sports_2009%29.jpg,2006
2006-turin,Alpine Skiing,super-G men,BRONZE,Ambrosi HOFFMANN,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Ambrosi_Hoffmann.jpg/200px-Ambrosi_Hoffmann.jpg,2006
2006-turin,Alpine Skiing,slalom women,GOLD,Anja PAERSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Anja_P%C3%A4rson_Semmering_2008.jpg/220px-Anja_P%C3%A4rson_Semmering_2008.jpg,2006
2006-turin,Alpine Skiing,slalom women,SILVER,Nicole HOSP,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Nicole_Hosp_Semmering_2008.jpg/200px-Nicole_Hosp_Semmering_2008.jpg,2006
2006-turin,Alpine Skiing,slalom women,BRONZE,Marlies SCHILD,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Marlies_Raich_%2833165740560%29_%28cropped%29.jpg/220px-Marlies_Raich_%2833165740560%29_%28cropped%29.jpg,2006
2006-turin,Luge,Singles women,GOLD,Sylke OTTO,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Sylke_Otto_%28GER%29.jpg/220px-Sylke_Otto_%28GER%29.jpg,2006
2006-turin,Luge,Singles women,SILVER,Silke KRAUSHAAR,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/2018-01-11_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%9365.jpg/220px-2018-01-11_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%9365.jpg,2006
2006-turin,Luge,Singles women,BRONZE,Tatjana HUEFNER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/2020-01-18_Mascot_Ceremony_Luge_Women%27s_Double_%282020_Winter_Youth_Olympics%29_by_Sandro_Halank%E2%80%93019.jpg/220px-2020-01-18_Mascot_Ceremony_Luge_Women%27s_Double_%282020_Winter_Youth_Olympics%29_by_Sandro_Halank%E2%80%93019.jpg,2006
2006-turin,Luge,Doubles mixed,GOLD,A. Linger ANDREAS LINGER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Andreas_and_Wolfgang_Linger_-_Team_Austria_Winter_Olympics_2014.jpg/375px-Andreas_and_Wolfgang_Linger_-_Team_Austria_Winter_Olympics_2014.jpg,2006
2006-turin,Luge,Doubles mixed,GOLD,Wolfgang LINGER,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Wolfgang_Linger_-_Team_Austria_Winter_Olympics_2014_%28cropped%29.jpg/230px-Wolfgang_Linger_-_Team_Austria_Winter_Olympics_2014_%28cropped%29.jpg,2006
2006-turin,Luge,Doubles mixed,SILVER,Andre FLORSCHUTZ,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Luge_-_Whistler_Sliding_Centre_-_Whistler_British_Columbia_%284378827664%29%E2%80%93cropped.jpg/250px-Luge_-_Whistler_Sliding_Centre_-_Whistler_British_Columbia_%284378827664%29%E2%80%93cropped.jpg,2006
2006-turin,Luge,Doubles mixed,SILVER,Torsten WUSTLICH,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Wustlich.jpg/220px-Wustlich.jpg,2006
2006-turin,Luge,Doubles mixed,BRONZE,Gerhard PLANKENSTEINER,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Gerhard_Plankensteiner_-_Olympia_2010_Vancouver.jpg/220px-Gerhard_Plankensteiner_-_Olympia_2010_Vancouver.jpg,2006
2006-turin,Luge,Doubles mixed,BRONZE,Oswald HASELRIEDER,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/2018-11-22_Rennrodel-Weltcup_Innsbruck-Igls_StP_5349_LR10_by_Stepro.jpg/220px-2018-11-22_Rennrodel-Weltcup_Innsbruck-Igls_StP_5349_LR10_by_Stepro.jpg,2006
2006-turin,Luge,Singles men,GOLD,Armin ZOEGGELER,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Rodel-Weltcup-2005-Oberhof-Zoeggeler_cropped.jpg/220px-Rodel-Weltcup-2005-Oberhof-Zoeggeler_cropped.jpg,2006
2006-turin,Luge,Singles men,SILVER,Albert DEMCHENKO,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/2020-02-02_Women%27s_World_Cup_at_2019-20_Luge_World_Cup_in_Oberhof_by_Sandro_Halank%E2%80%93189.jpg/250px-2020-02-02_Women%27s_World_Cup_at_2019-20_Luge_World_Cup_in_Oberhof_by_Sandro_Halank%E2%80%93189.jpg,2006
2006-turin,Luge,Singles men,BRONZE,Martins RUBENIS,Latvia,Riga,56.9493977,24.1051846,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/M%C4%81rti%C5%86%C5%A1_Rubenis.jpg/220px-M%C4%81rti%C5%86%C5%A1_Rubenis.jpg,2006
2006-turin,Freestyle Skiing,Moguls men,GOLD,Dale BEGG-SMITH,Australia,Canberra,-35.2975906,149.1012676, ,2006
2006-turin,Freestyle Skiing,Moguls men,SILVER,Mikko RONKAINEN,Finland,Helsinki,60.1674881,24.9427473, ,2006
2006-turin,Freestyle Skiing,Moguls men,BRONZE,Toby DAWSON,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/a/a4/KoreAm_July_2007_cover.jpg,2006
2006-turin,Freestyle Skiing,Moguls women,GOLD,Jennifer HEIL,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Jennifier_Heil_%284%29.jpg/220px-Jennifier_Heil_%284%29.jpg,2006
2006-turin,Freestyle Skiing,Moguls women,SILVER,Kari TRAA,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Kari_Traa_%28Jarvin%29.jpg/220px-Kari_Traa_%28Jarvin%29.jpg,2006
2006-turin,Freestyle Skiing,Moguls women,BRONZE,Sandra LAOURA,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Mondial_Ping_-_Ping_star_-_Sandra_Laoura_02.jpg/100px-Mondial_Ping_-_Ping_star_-_Sandra_Laoura_02.jpg,2006
2006-turin,Freestyle Skiing,Aerials men,GOLD,Xiaopeng HAN,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Han_Xiaopeng.jpg/250px-Han_Xiaopeng.jpg,2006
2006-turin,Freestyle Skiing,Aerials men,SILVER,Dmitry Dashchinsky,Belarus,Minsk,53.9024716,27.5618225,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Belarus_souvenir_sheet_no._52_-_Belarus_Sportsmen_at_the_XX_Olympic_Winter_Games_in_Turin_2.jpg/150px-Belarus_souvenir_sheet_no._52_-_Belarus_Sportsmen_at_the_XX_Olympic_Winter_Games_in_Turin_2.jpg,2006
2006-turin,Freestyle Skiing,Aerials men,BRONZE,Vladimir LEBEDEV,Russian Federation,Moscow,55.7504461,37.6174943, ,2006
2006-turin,Freestyle Skiing,Aerials women,GOLD,Evelyne LEU,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Evelyne_Leu.JPG/200px-Evelyne_Leu.JPG,2006
2006-turin,Freestyle Skiing,Aerials women,SILVER,Nina LI,People's Republic of China,People's Republic of China,35.000074,104.999927, ,2006
2006-turin,Freestyle Skiing,Aerials women,BRONZE,Alisa CAMPLIN,Australia,Canberra,-35.2975906,149.1012676, ,2006
2006-turin,Speed skating,1500m women,GOLD,Cindy KLASSEN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/CindyKlassen.jpg/250px-CindyKlassen.jpg,2006
2006-turin,Speed skating,1500m women,SILVER,Kristina GROVES,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Kristina_groves.jpg/220px-Kristina_groves.jpg,2006
2006-turin,Speed skating,1500m women,BRONZE,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Ireen_W%C3%BCst_%28NED%29_2013.jpg/330px-Ireen_W%C3%BCst_%28NED%29_2013.jpg,2006
2006-turin,Speed skating,2x500m women,GOLD,Svetlana ZHUROVA,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Svetlana_Zhurova.jpg/220px-Svetlana_Zhurova.jpg,2006
2006-turin,Speed skating,2x500m women,SILVER,Manli WANG,People's Republic of China,People's Republic of China,35.000074,104.999927, ,2006
2006-turin,Speed skating,2x500m women,BRONZE,Hui REN,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Hui_Ren_%282006%29.jpg/330px-Hui_Ren_%282006%29.jpg,2006
2006-turin,Speed skating,10000m men,GOLD,Bob Johannes Carolus DE JONG,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Bob_de_Jong_%2823-02-2008%29.jpg/330px-Bob_de_Jong_%2823-02-2008%29.jpg,2006
2006-turin,Speed skating,10000m men,SILVER,Chad HEDRICK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Chad_Hedrick_%2823-02-2008%29.jpg/220px-Chad_Hedrick_%2823-02-2008%29.jpg,2006
2006-turin,Speed skating,10000m men,BRONZE,Carl VERHEIJEN,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Carl_Verheijen_5k_Heerenveen.jpg/250px-Carl_Verheijen_5k_Heerenveen.jpg,2006
2006-turin,Speed skating,1000m men,GOLD,Shani DAVIS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Shani_Davis_%282006%29.jpg/220px-Shani_Davis_%282006%29.jpg,2006
2006-turin,Speed skating,1000m men,SILVER,Joey CHEEK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Joey_Cheek_2002.jpg/220px-Joey_Cheek_2002.jpg,2006
2006-turin,Speed skating,1000m men,BRONZE,Erben WENNEMARS,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Erben_Wennemars_celebrating.jpg/240px-Erben_Wennemars_celebrating.jpg,2006
2006-turin,Speed skating,5000m men,GOLD,Chad HEDRICK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Chad_Hedrick_%2823-02-2008%29.jpg/220px-Chad_Hedrick_%2823-02-2008%29.jpg,2006
2006-turin,Speed skating,5000m men,SILVER,Sven KRAMER,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Sven_Kramer_%282009-01-11%29_crop-2.jpg/220px-Sven_Kramer_%282009-01-11%29_crop-2.jpg,2006
2006-turin,Speed skating,5000m men,BRONZE,Enrico FABRIS,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Enrico_Fabris_2006.jpg/220px-Enrico_Fabris_2006.jpg,2006
2006-turin,Speed skating,3000m women,GOLD,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Ireen_W%C3%BCst_%28NED%29_2013.jpg/330px-Ireen_W%C3%BCst_%28NED%29_2013.jpg,2006
2006-turin,Speed skating,3000m women,SILVER,Renate GROENEWOLD,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Renate_Groenewold_%2808-12-2007%29.jpg/220px-Renate_Groenewold_%2808-12-2007%29.jpg,2006
2006-turin,Speed skating,3000m women,BRONZE,Cindy KLASSEN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/CindyKlassen.jpg/250px-CindyKlassen.jpg,2006
2006-turin,Speed skating,1500m men,GOLD,Enrico FABRIS,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Enrico_Fabris_2006.jpg/220px-Enrico_Fabris_2006.jpg,2006
2006-turin,Speed skating,1500m men,SILVER,Shani DAVIS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Shani_Davis_%282006%29.jpg/220px-Shani_Davis_%282006%29.jpg,2006
2006-turin,Speed skating,1500m men,BRONZE,Chad HEDRICK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Chad_Hedrick_%2823-02-2008%29.jpg/220px-Chad_Hedrick_%2823-02-2008%29.jpg,2006
2006-turin,Speed skating,2x500m men,GOLD,Joey CHEEK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Joey_Cheek_2002.jpg/220px-Joey_Cheek_2002.jpg,2006
2006-turin,Speed skating,2x500m men,SILVER,Dmitry DOROFEYEV,Russian Federation,Moscow,55.7504461,37.6174943, ,2006
2006-turin,Speed skating,2x500m men,BRONZE,Kang Seok LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Lee_Kang-Seok_%282006%29_crop.jpg/330px-Lee_Kang-Seok_%282006%29_crop.jpg,2006
2006-turin,Speed skating,5000m women,GOLD,Clara HUGHES,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Clara_Hughes_on_Walk_of_Fame_2.jpg/220px-Clara_Hughes_on_Walk_of_Fame_2.jpg,2006
2006-turin,Speed skating,5000m women,SILVER,Claudia PECHSTEIN,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/2022-02-23_Empfang_der_Berliner_Teilnehmenden_der_Olympischen_Winterspiele_2022_by_Sandro_Halank%E2%80%93039.jpg/220px-2022-02-23_Empfang_der_Berliner_Teilnehmenden_der_Olympischen_Winterspiele_2022_by_Sandro_Halank%E2%80%93039.jpg,2006
2006-turin,Speed skating,5000m women,BRONZE,Cindy KLASSEN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/CindyKlassen.jpg/250px-CindyKlassen.jpg,2006
2006-turin,Speed skating,1000m women,GOLD,Marianne TIMMER,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Marianne_Timmer_%2809-12-2007%29.jpg/220px-Marianne_Timmer_%2809-12-2007%29.jpg,2006
2006-turin,Speed skating,1000m women,SILVER,Cindy KLASSEN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/CindyKlassen.jpg/250px-CindyKlassen.jpg,2006
2006-turin,Speed skating,1000m women,BRONZE,Anni FRIESINGER,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Anni_Friesinger_Torino_2006.jpg/220px-Anni_Friesinger_Torino_2006.jpg,2006
2006-turin,Nordic Combined,Individual men,GOLD,Georg HETTICH,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Georg_hettich_290804_2.jpg/150px-Georg_hettich_290804_2.jpg,2006
2006-turin,Nordic Combined,Individual men,SILVER,Felix GOTTWALD,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/2010_Winter_Olympics_Felix_Gottwald_in_nordic_combined_LH10km.jpg/220px-2010_Winter_Olympics_Felix_Gottwald_in_nordic_combined_LH10km.jpg,2006
2006-turin,Nordic Combined,Individual men,BRONZE,Magnus Hovdal MOAN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/2010_Winter_Olympics_Magnus_Moan_and_Felix_Gottwald_in_nordic_combined_NH10km.jpg/220px-2010_Winter_Olympics_Magnus_Moan_and_Felix_Gottwald_in_nordic_combined_NH10km.jpg,2006
2006-turin,Nordic Combined,Individual sprint men,GOLD,Felix GOTTWALD,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/2010_Winter_Olympics_Felix_Gottwald_in_nordic_combined_LH10km.jpg/220px-2010_Winter_Olympics_Felix_Gottwald_in_nordic_combined_LH10km.jpg,2006
2006-turin,Nordic Combined,Individual sprint men,SILVER,Magnus Hovdal MOAN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/2010_Winter_Olympics_Magnus_Moan_and_Felix_Gottwald_in_nordic_combined_NH10km.jpg/220px-2010_Winter_Olympics_Magnus_Moan_and_Felix_Gottwald_in_nordic_combined_NH10km.jpg,2006
2006-turin,Nordic Combined,Individual sprint men,BRONZE,Georg HETTICH,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Georg_hettich_290804_2.jpg/150px-Georg_hettich_290804_2.jpg,2006
2006-turin,Figure skating,Individual women,GOLD,Shizuka ARAKAWA,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Arakawa_2009_Festa_On_Ice.JPG/220px-Arakawa_2009_Festa_On_Ice.JPG,2006
2006-turin,Figure skating,Individual women,SILVER,Sasha COHEN,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Sasha_Cohen_2009_SOI_Halifax_Spiral.jpg/220px-Sasha_Cohen_2009_SOI_Halifax_Spiral.jpg,2006
2006-turin,Figure skating,Individual women,BRONZE,Irina SLUTSKAYA,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Irina_Slutskaya_IF_Moscow_04-2016.jpg/220px-Irina_Slutskaya_IF_Moscow_04-2016.jpg,2006
2006-turin,Figure skating,Pairs mixed,GOLD,Tatyana Totmyanina,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/5/50/Rus-nat-totmianina-marinin3-Cropped-totmianina.JPG,2006
2006-turin,Figure skating,Pairs mixed,GOLD,Maxim MARININ,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/TotmianinaMarinin.jpg/220px-TotmianinaMarinin.jpg,2006
2006-turin,Figure skating,Pairs mixed,SILVER,Dan ZHANG,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Zhang_and_Zhang_2009_Festa_On_Ice.JPG/220px-Zhang_and_Zhang_2009_Festa_On_Ice.JPG,2006
2006-turin,Figure skating,Pairs mixed,SILVER,Hao ZHANG,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/2016_Grand_Prix_of_Figure_Skating_Final_Yu_Xiaoyu_Zhang_Hao_IMG_3568.jpg/330px-2016_Grand_Prix_of_Figure_Skating_Final_Yu_Xiaoyu_Zhang_Hao_IMG_3568.jpg,2006
2006-turin,Figure skating,Pairs mixed,BRONZE,Xue SHEN,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Shen_Xue_and_Zhao_Hongbo.jpg/220px-Shen_Xue_and_Zhao_Hongbo.jpg,2006
2006-turin,Figure skating,Pairs mixed,BRONZE,Hongbo ZHAO,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Shen_Xue_and_Zhao_Hongbo.jpg/220px-Shen_Xue_and_Zhao_Hongbo.jpg,2006
2006-turin,Figure skating,Individual men,GOLD,Evgeni Viktorovich PLUSHENKO,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2012_European_FSC_Evgeni_Plushenko.jpg/330px-2012_European_FSC_Evgeni_Plushenko.jpg,2006
2006-turin,Figure skating,Individual men,SILVER,Stephane LAMBIEL,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Lambiel_at_the_2010_European_Championships.jpg/220px-Lambiel_at_the_2010_European_Championships.jpg,2006
2006-turin,Figure skating,Individual men,BRONZE,Jeffrey BUTTLE,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Jeffrey_BUTTLE_2008_World_Championships_%E2%80%93_Men.jpg/220px-Jeffrey_BUTTLE_2008_World_Championships_%E2%80%93_Men.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,GOLD,Tatyana NAVKA,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Tatyana_Navka-edit.jpg/220px-Tatyana_Navka-edit.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,GOLD,Roman KOSTOMAROV,Russian Federation,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Rus-nat-kostomarov.jpg/220px-Rus-nat-kostomarov.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,SILVER,Tanith BELBIN,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Tanith_Belbin.jpg/220px-Tanith_Belbin.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,SILVER,Benjamin AGOSTO,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Ben_Agosto.jpg/220px-Ben_Agosto.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,BRONZE,Olena Hrushyna,Ukraine,Kiev,50.4500336,30.5241361,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/GrushinaGonsharov1.jpg/220px-GrushinaGonsharov1.jpg,2006
2006-turin,Figure skating,Ice dancing mixed,BRONZE,Ruslan GONCHAROV,Ukraine,Kiev,50.4500336,30.5241361,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/GrushinaGonsharov1.jpg/220px-GrushinaGonsharov1.jpg,2006
2006-turin,Bobsleigh,two-woman women,GOLD,Sandra KIRIASIS,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Sandra_Kiriasis_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_02.jpg/220px-Sandra_Kiriasis_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_02.jpg,2006
2006-turin,Bobsleigh,two-woman women,GOLD,Anja SCHNEIDERHEINZE,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Anja_Schneiderheinze_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_02.jpg/180px-Anja_Schneiderheinze_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_02.jpg,2006
2006-turin,Bobsleigh,two-woman women,SILVER,Shauna ROHBOCK,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Sgt_Shauna_Rohbock_%2835694448221%29.jpg/220px-Sgt_Shauna_Rohbock_%2835694448221%29.jpg,2006
